IssuedDate,Year,Month,Day,DailyNumFines,NumPaidFines,TotalFineAmount,AvgPaidFine,MinTemp,RainPrecip,SnowPrecip,Wind,CO,CO_LEVEL,NO2,NO2_LEVEL,O3,O3_LEVEL,PM10,PM10_LEVEL,PM25,PM25_LEVEL,NA_Correction,Tues,Wed,Thurs,Fri,Sat,Sun,AQI,AQI_LEVEL
2014-06-08,2014,6,Sunday,3,2.0,40,20.0,16.6,0.0,0.0,21.6,0.3,Good,16.0,Good,0.046,Good,17.0,Good,8.2,Good,False,0,0,0,0,0,1,43,Good
2014-06-09,2014,6,Monday,47,34.0,894,26.294117647058822,10.2,0.0,0.0,9.2,0.3,Good,20.0,Good,0.058,Moderate,24.0,Good,5.1,Good,False,0,0,0,0,0,0,61,Moderate
2014-06-10,2014,6,Tuesday,16,14.0,262,18.714285714285715,12.0,0.0,0.0,15.7,0.3,Good,30.0,Good,0.056,Moderate,14.0,Good,12.9,Moderate,False,1,0,0,0,0,0,54,Moderate
2014-06-11,2014,6,Wednesday,7,3.0,70,23.33333333333333,18.6,0.0,0.0,12.2,0.3,Good,26.0,Good,0.06,Moderate,29.327935222672064,Good,10.4,Good,True,0,1,0,0,0,0,67,Moderate
2014-06-12,2014,6,Thursday,40,24.0,586,24.416666666666668,13.2,0.0,0.0,17.4,0.3,Good,29.0,Good,0.063,Moderate,29.327935222672064,Good,14.0,Moderate,True,0,0,1,0,0,0,77,Moderate
2014-06-13,2014,6,Friday,30,22.0,582,26.454545454545453,16.8,0.0,0.0,19.6,0.3,Good,26.0,Good,0.065,Moderate,29.327935222672064,Good,17.7,Moderate,True,0,0,0,1,0,0,84,Moderate
2014-06-16,2014,6,Monday,28,19.0,508,26.73684210526316,13.6,1.2,0.0,21.9,0.3,Good,28.0,Good,0.043,Good,29.327935222672064,Good,11.6,Good,True,0,0,0,0,0,0,48,Good
2014-06-17,2014,6,Tuesday,16,13.0,378,29.07692307692308,8.3,12.4,0.0,10.8,0.3,Good,14.0,Good,0.038,Good,29.327935222672064,Good,3.2,Good,True,1,0,0,0,0,0,35,Good
2014-06-18,2014,6,Wednesday,14,10.0,230,23.0,6.6,0.9,0.0,10.4,0.3,Good,22.0,Good,0.047,Good,29.327935222672064,Good,3.9,Good,True,0,1,0,0,0,0,44,Good
2014-06-19,2014,6,Thursday,29,14.0,316,22.571428571428573,10.6,0.0,0.0,8.1,0.3,Good,21.0,Good,0.054,Good,29.327935222672064,Good,3.7,Good,True,0,0,1,0,0,0,50,Good
2014-06-20,2014,6,Friday,15,13.0,320,24.615384615384617,10.5,0.0,0.0,15.3,0.3,Good,21.0,Good,0.055,Moderate,29.327935222672064,Good,3.9,Good,True,0,0,0,1,0,0,51,Moderate
2014-06-23,2014,6,Monday,21,14.0,316,22.571428571428573,17.1,0.0,0.0,8.7,0.3,Good,24.0,Good,0.062,Moderate,29.327935222672064,Good,7.0,Good,True,0,0,0,0,0,0,74,Moderate
2014-06-24,2014,6,Tuesday,9,7.0,170,24.285714285714285,16.0,0.0,0.0,13.5,0.3,Good,30.0,Good,0.058,Moderate,29.327935222672064,Good,7.3,Good,True,1,0,0,0,0,0,61,Moderate
2014-06-25,2014,6,Wednesday,16,6.0,115,19.166666666666668,21.5,0.0,0.0,11.8,0.3,Good,26.0,Good,0.06,Moderate,29.327935222672064,Good,6.5,Good,True,0,1,0,0,0,0,67,Moderate
2014-06-26,2014,6,Thursday,28,23.0,575,25.0,18.0,1.3,0.0,18.6,0.3,Good,23.0,Good,0.05,Good,29.327935222672064,Good,6.4,Good,True,0,0,1,0,0,0,46,Good
2014-06-27,2014,6,Friday,7,7.0,170,24.285714285714285,11.5,0.1,0.0,9.7,0.3,Good,19.0,Good,0.045,Good,29.327935222672064,Good,5.1,Good,True,0,0,0,1,0,0,42,Good
2014-06-30,2014,6,Monday,37,34.0,786,23.11764705882353,18.6,0.0,0.0,13.7,0.3,Good,25.0,Good,0.061,Moderate,29.327935222672064,Good,4.0,Good,True,0,0,0,0,0,0,71,Moderate
2014-07-01,2014,7,Tuesday,11,3.0,110,36.66666666666666,15.4,0.0,0.0,10.1,0.3,Good,25.0,Good,0.065,Moderate,20.0,Good,4.7,Good,False,1,0,0,0,0,0,84,Moderate
2014-07-02,2014,7,Wednesday,14,7.0,195,27.857142857142858,15.2,0.0,0.0,8.9,0.3,Good,19.0,Good,0.06,Moderate,48.0,Good,5.8,Good,False,0,1,0,0,0,0,67,Moderate
2014-07-03,2014,7,Thursday,7,6.0,127,21.166666666666668,20.8,0.0,0.0,14.4,0.3,Good,25.0,Good,0.049,Good,34.1260162601626,Good,8.8,Good,True,0,0,1,0,0,0,45,Good
2014-07-06,2014,7,Sunday,18,13.0,507,39.0,20.8,0.0,0.0,13.1,0.3,Good,16.0,Good,0.067,Moderate,34.1260162601626,Good,14.5,Moderate,True,0,0,0,0,0,1,90,Moderate
2014-07-07,2014,7,Monday,15,8.0,175,21.875,22.5,0.0,0.0,15.0,0.5,Good,28.0,Good,0.073,Unhealthy for Sensitive Groups,28.0,Good,8.6,Good,False,0,0,0,0,0,0,108,Unhealthy for Sensitive Groups
2014-07-08,2014,7,Tuesday,48,32.0,815,25.46875,22.1,0.0,0.0,11.9,0.4,Good,36.0,Good,0.074,Unhealthy for Sensitive Groups,9.0,Good,7.7,Good,False,1,0,0,0,0,0,111,Unhealthy for Sensitive Groups
2014-07-09,2014,7,Wednesday,6,1.0,30,30.0,24.4,0.2,0.0,15.9,0.4,Good,27.0,Good,0.054,Good,34.1260162601626,Good,5.8,Good,True,0,1,0,0,0,0,50,Good
2014-07-10,2014,7,Thursday,17,13.0,517,39.76923076923077,20.8,2.8,0.0,14.5,0.3,Good,16.0,Good,0.052,Good,34.1260162601626,Good,10.2,Good,True,0,0,1,0,0,0,48,Good
2014-07-11,2014,7,Friday,20,12.0,240,20.0,18.6,3.9,0.0,9.1,0.4,Good,19.0,Good,0.051,Good,34.1260162601626,Good,6.1,Good,True,0,0,0,1,0,0,47,Good
2014-07-14,2014,7,Monday,16,13.0,320,24.615384615384617,19.9,0.0,0.0,14.6,0.4,Good,24.0,Good,0.06,Moderate,34.1260162601626,Good,10.1,Good,True,0,0,0,0,0,0,67,Moderate
2014-07-15,2014,7,Tuesday,29,24.0,498,20.75,21.9,1.2,0.0,14.0,0.4,Good,27.0,Good,0.056,Moderate,34.1260162601626,Good,12.5,Moderate,True,1,0,0,0,0,0,54,Moderate
2014-07-16,2014,7,Wednesday,25,23.0,485,21.08695652173913,20.4,0.0,0.0,17.4,0.4,Good,20.0,Good,0.059,Moderate,34.1260162601626,Good,8.8,Good,True,0,1,0,0,0,0,64,Moderate
2014-07-17,2014,7,Thursday,12,7.0,170,24.285714285714285,20.1,0.0,0.0,11.0,0.4,Good,29.0,Good,0.063,Moderate,34.1260162601626,Good,9.7,Good,True,0,0,1,0,0,0,77,Moderate
2014-07-18,2014,7,Friday,8,6.0,106,17.666666666666668,21.5,0.0,0.0,8.8,0.4,Good,31.0,Good,0.068,Moderate,34.1260162601626,Good,14.8,Moderate,True,0,0,0,1,0,0,93,Moderate
2014-07-21,2014,7,Monday,16,12.0,290,24.166666666666668,19.3,0.0,0.0,19.9,0.3,Good,25.0,Good,0.045,Good,34.1260162601626,Good,4.7,Good,True,0,0,0,0,0,0,42,Good
2014-07-22,2014,7,Tuesday,24,14.0,370,26.428571428571427,20.3,0.0,0.0,10.9,0.3,Good,29.0,Good,0.05,Good,34.1260162601626,Good,8.731512605042017,Good,True,1,0,0,0,0,0,46,Good
2014-07-23,2014,7,Wednesday,26,22.0,538,24.454545454545453,19.7,0.0,0.0,20.3,0.2196296296296296,Good,13.567083333333333,Good,0.031,Good,34.1260162601626,Good,8.0,Good,True,0,1,0,0,0,0,33,Good
2014-07-24,2014,7,Thursday,3,2.0,40,20.0,21.1,0.0,0.0,16.3,0.2196296296296296,Good,13.567083333333333,Good,0.0581832061068702,Moderate,34.1260162601626,Good,10.6,Good,True,0,0,1,0,0,0,61,Moderate
2014-07-25,2014,7,Friday,21,16.0,351,21.9375,21.0,0.0,0.0,12.1,0.2196296296296296,Good,13.567083333333333,Good,0.0581832061068702,Moderate,34.1260162601626,Good,11.1,Good,True,0,0,0,1,0,0,61,Moderate
2014-07-27,2014,7,Sunday,39,33.0,1132,34.303030303030305,22.2,0.0,0.0,10.6,0.2196296296296296,Good,13.567083333333333,Good,0.0581832061068702,Moderate,34.1260162601626,Good,8.8,Good,True,0,0,0,0,0,1,61,Moderate
2014-07-28,2014,7,Monday,7,3.0,80,26.666666666666668,20.9,0.9,0.0,10.4,0.2196296296296296,Good,13.567083333333333,Good,0.0581832061068702,Moderate,34.1260162601626,Good,5.2,Good,True,0,0,0,0,0,0,61,Moderate
2014-07-29,2014,7,Tuesday,33,25.0,548,21.92,17.7,9.1,0.0,9.8,0.2196296296296296,Good,13.567083333333333,Good,0.0581832061068702,Moderate,34.1260162601626,Good,5.0,Good,True,1,0,0,0,0,0,61,Moderate
2014-07-30,2014,7,Wednesday,41,23.0,499,21.695652173913043,18.1,1.3,0.0,10.2,0.2196296296296296,Good,13.567083333333333,Good,0.0581832061068702,Moderate,34.1260162601626,Good,4.1,Good,True,0,1,0,0,0,0,61,Moderate
2014-07-31,2014,7,Thursday,20,15.0,535,35.666666666666664,19.1,0.0,0.0,12.0,0.2196296296296296,Good,13.567083333333333,Good,0.0581832061068702,Moderate,34.1260162601626,Good,4.8,Good,True,0,0,1,0,0,0,61,Moderate
2014-08-01,2014,8,Friday,25,18.0,468,26.0,15.9,0.0,0.0,10.2,0.2705035971223021,Good,16.54669117647059,Good,0.02,Good,16.0,Good,6.0,Good,True,0,0,0,1,0,0,25,Good
2014-08-03,2014,8,Sunday,32,29.0,1123,38.72413793103448,20.4,0.0,0.0,16.5,0.3,Good,15.0,Good,0.046,Good,28.0,Good,4.8,Good,False,0,0,0,0,0,1,43,Good
2014-08-04,2014,8,Monday,6,5.0,160,32.0,18.5,1.7,0.0,15.2,0.3,Good,18.0,Good,0.044,Good,25.0,Good,4.0,Good,False,0,0,0,0,0,0,41,Good
2014-08-05,2014,8,Tuesday,11,9.0,186,20.666666666666668,18.5,3.4,0.0,16.6,0.3,Good,23.0,Good,0.042,Good,16.0,Good,3.8,Good,False,1,0,0,0,0,0,39,Good
2014-08-06,2014,8,Wednesday,23,17.0,650,38.23529411764706,19.1,0.4,0.0,12.8,0.3,Good,23.0,Good,0.053,Good,22.0,Good,5.0,Good,False,0,1,0,0,0,0,49,Good
2014-08-07,2014,8,Thursday,14,12.0,300,25.0,16.8,2.6,0.0,9.2,0.3,Good,19.0,Good,0.049,Good,14.0,Good,5.9,Good,False,0,0,1,0,0,0,45,Good
2014-08-08,2014,8,Friday,38,29.0,904,31.17241379310345,18.6,0.2,0.0,8.6,0.3,Good,18.0,Good,0.055,Moderate,10.0,Good,11.4,Good,False,0,0,0,1,0,0,51,Moderate
2014-08-11,2014,8,Monday,30,16.0,488,30.5,18.1,0.0,0.0,10.6,0.4,Good,23.0,Good,0.053,Good,34.42622950819672,Good,7.3,Good,True,0,0,0,0,0,0,49,Good
2014-08-12,2014,8,Tuesday,21,12.0,259,21.58333333333333,20.8,0.9,0.0,15.4,0.3,Good,23.0,Good,0.042,Good,34.42622950819672,Good,6.1,Good,True,1,0,0,0,0,0,39,Good
2014-08-13,2014,8,Wednesday,25,18.0,536,29.77777777777778,18.1,0.0,0.0,19.2,0.5,Good,27.0,Good,0.039,Good,34.42622950819672,Good,6.4,Good,True,0,1,0,0,0,0,36,Good
2014-08-14,2014,8,Thursday,12,7.0,183,26.142857142857142,16.4,0.3,0.0,14.4,0.4,Good,26.0,Good,0.049,Good,34.42622950819672,Good,4.6,Good,True,0,0,1,0,0,0,45,Good
2014-08-15,2014,8,Friday,14,10.0,358,35.8,16.7,0.0,0.0,15.1,0.3,Good,22.0,Good,0.05,Good,34.42622950819672,Good,6.2,Good,True,0,0,0,1,0,0,46,Good
2014-08-17,2014,8,Sunday,12,11.0,247,22.454545454545453,17.9,0.0,0.0,9.0,0.3,Good,17.0,Good,0.052,Good,34.42622950819672,Good,4.8,Good,True,0,0,0,0,0,1,48,Good
2014-08-18,2014,8,Monday,25,20.0,422,21.1,17.2,0.0,0.0,13.0,0.4,Good,27.0,Good,0.053,Good,34.42622950819672,Good,6.7,Good,True,0,0,0,0,0,0,49,Good
2014-08-19,2014,8,Tuesday,57,46.0,1096,23.82608695652174,18.3,0.2,0.0,13.7,0.3,Good,19.0,Good,0.036,Good,34.42622950819672,Good,4.3,Good,True,1,0,0,0,0,0,33,Good
2014-08-20,2014,8,Wednesday,54,41.0,1078,26.29268292682927,15.9,0.7,0.0,16.6,0.3,Good,21.0,Good,0.05,Good,34.42622950819672,Good,2.9,Good,True,0,1,0,0,0,0,46,Good
2014-08-21,2014,8,Thursday,7,6.0,107,17.833333333333332,16.6,0.0,0.0,10.2,0.5,Good,28.0,Good,0.045,Good,34.42622950819672,Good,10.2478431372549,Good,True,0,0,1,0,0,0,42,Good
2014-08-22,2014,8,Friday,20,16.0,378,23.625,14.7,3.0,0.0,18.5,0.3,Good,23.0,Good,0.046,Good,34.42622950819672,Good,10.2478431372549,Good,True,0,0,0,1,0,0,43,Good
2014-08-23,2014,8,Saturday,1,1.0,12,12.0,13.8,11.5,0.0,8.9,0.3,Good,19.0,Good,0.056,Moderate,34.42622950819672,Good,10.2478431372549,Good,True,0,0,0,0,1,0,54,Moderate
2014-08-25,2014,8,Monday,5,2.0,43,21.5,12.7,0.9,0.0,15.9,0.4,Good,28.0,Good,0.048,Good,34.42622950819672,Good,10.2478431372549,Good,True,0,0,0,0,0,0,44,Good
2014-08-26,2014,8,Tuesday,21,10.0,222,22.2,15.7,0.8,0.0,6.3,0.3,Good,36.0,Good,0.037,Good,34.42622950819672,Good,10.2478431372549,Good,True,1,0,0,0,0,0,42,Good
2014-08-27,2014,8,Wednesday,28,18.0,407,22.61111111111111,13.2,3.1,0.0,9.1,0.3,Good,23.0,Good,0.043,Good,34.42622950819672,Good,10.2478431372549,Good,True,0,1,0,0,0,0,42,Good
2014-08-28,2014,8,Thursday,2,2.0,50,25.0,10.0,0.0,0.0,8.7,0.4,Good,20.0,Good,0.052,Good,34.42622950819672,Good,10.2478431372549,Good,True,0,0,1,0,0,0,48,Good
2014-08-29,2014,8,Friday,6,5.0,140,28.0,14.8,0.0,0.0,10.0,0.5,Good,27.0,Good,0.048,Good,34.42622950819672,Good,5.6,Good,True,0,0,0,1,0,0,44,Good
2014-09-02,2014,9,Tuesday,10,1.0,30,30.0,13.7,0.0,0.0,10.9,0.5,Good,29.0,Good,0.05,Good,17.0,Good,8.7,Good,False,1,0,0,0,0,0,46,Good
2014-09-03,2014,9,Wednesday,35,17.0,428,25.176470588235293,17.8,0.0,0.0,15.5,0.4,Good,38.0,Good,0.045,Good,9.0,Good,8.2,Good,False,0,1,0,0,0,0,42,Good
2014-09-04,2014,9,Thursday,29,17.0,710,41.76470588235294,13.8,0.0,0.0,12.7,0.3,Good,28.0,Good,0.043,Good,26.0,Good,12.7,Moderate,False,0,0,1,0,0,0,52,Moderate
2014-09-05,2014,9,Friday,15,9.0,180,20.0,15.0,0.0,0.0,9.0,0.4,Good,23.0,Good,0.039,Good,14.0,Good,5.9,Good,False,0,0,0,1,0,0,36,Good
2014-09-07,2014,9,Sunday,112,107.0,3219,30.08411214953271,14.0,0.0,0.0,12.3,0.3,Good,14.0,Good,0.045,Good,28.0,Good,4.1,Good,False,0,0,0,0,0,1,42,Good
2014-09-08,2014,9,Monday,58,38.0,935,24.605263157894736,15.8,6.1,0.0,15.7,0.3,Good,26.0,Good,0.035,Good,16.0,Good,3.5,Good,False,0,0,0,0,0,0,32,Good
2014-09-09,2014,9,Tuesday,52,45.0,948,21.066666666666663,14.9,2.0,0.0,12.7,0.4,Good,22.0,Good,0.024,Good,19.0,Good,3.2,Good,False,1,0,0,0,0,0,22,Good
2014-09-10,2014,9,Wednesday,19,17.0,568,33.411764705882355,12.4,0.0,0.0,8.5,0.4,Good,24.0,Good,0.045,Good,10.0,Good,5.2,Good,False,0,1,0,0,0,0,42,Good
2014-09-11,2014,9,Thursday,1,1.0,50,50.0,14.0,0.0,0.0,16.3,0.5,Good,31.0,Good,0.043,Good,29.176,Good,7.3,Good,True,0,0,1,0,0,0,40,Good
2014-09-12,2014,9,Friday,38,28.0,582,20.785714285714285,11.2,0.0,0.0,5.9,0.5,Good,29.0,Good,0.038,Good,29.176,Good,5.4,Good,True,0,0,0,1,0,0,35,Good
2014-09-14,2014,9,Sunday,26,26.0,516,19.846153846153847,13.2,0.0,0.0,10.5,0.5,Good,26.0,Good,0.047,Good,29.176,Good,5.5,Good,True,0,0,0,0,0,1,44,Good
2014-09-15,2014,9,Monday,65,54.0,1138,21.074074074074076,13.3,0.0,0.0,9.0,0.5,Good,29.0,Good,0.048,Good,29.176,Good,6.2,Good,True,0,0,0,0,0,0,44,Good
2014-09-16,2014,9,Tuesday,76,64.0,1439,22.484375,14.3,0.0,0.0,9.8,0.5,Good,34.0,Good,0.044,Good,29.176,Good,6.7,Good,True,1,0,0,0,0,0,41,Good
2014-09-17,2014,9,Wednesday,63,50.0,1264,25.28,14.0,0.0,0.0,12.8,0.5,Good,29.0,Good,0.042,Good,29.176,Good,6.1,Good,True,0,1,0,0,0,0,39,Good
2014-09-18,2014,9,Thursday,48,36.0,813,22.58333333333333,15.4,0.0,0.0,16.3,0.5,Good,28.0,Good,0.035,Good,29.176,Good,6.2,Good,True,0,0,1,0,0,0,32,Good
2014-09-19,2014,9,Friday,25,22.0,493,22.40909090909091,18.9,0.0,0.0,10.4,0.275187969924812,Good,19.57876447876448,Good,0.0479172932330827,Good,29.176,Good,10.3,Good,True,0,0,0,1,0,0,44,Good
2014-09-20,2014,9,Saturday,2,2.0,23,11.5,17.0,0.0,0.0,13.7,0.275187969924812,Good,19.57876447876448,Good,0.0479172932330827,Good,29.176,Good,11.3,Good,True,0,0,0,0,1,0,47,Good
2014-09-21,2014,9,Sunday,13,13.0,316,24.307692307692307,16.2,3.7,0.0,10.6,0.275187969924812,Good,19.57876447876448,Good,0.0479172932330827,Good,29.176,Good,4.8,Good,True,0,0,0,0,0,1,44,Good
2014-09-22,2014,9,Monday,21,19.0,371,19.526315789473685,11.9,4.8,0.0,8.8,0.275187969924812,Good,19.57876447876448,Good,0.0479172932330827,Good,29.176,Good,4.0,Good,True,0,0,0,0,0,0,44,Good
2014-09-23,2014,9,Tuesday,37,28.0,878,31.357142857142858,15.6,0.0,0.0,8.7,0.3,Good,21.0,Good,0.047,Good,29.176,Good,5.7,Good,True,1,0,0,0,0,0,44,Good
2014-09-24,2014,9,Wednesday,16,14.0,290,20.714285714285715,13.7,0.0,0.0,13.3,0.5,Good,24.0,Good,0.043,Good,29.176,Good,5.5,Good,True,0,1,0,0,0,0,40,Good
2014-09-25,2014,9,Thursday,15,14.0,312,22.285714285714285,12.4,0.0,0.0,20.5,0.5,Good,34.0,Good,0.044,Good,29.176,Good,5.2,Good,True,0,0,1,0,0,0,41,Good
2014-09-26,2014,9,Friday,8,7.0,316,45.142857142857146,13.8,0.2,0.0,20.9,0.5,Good,27.0,Good,0.034,Good,29.176,Good,4.5,Good,True,0,0,0,1,0,0,31,Good
2014-09-28,2014,9,Sunday,38,35.0,1218,34.8,10.7,14.9,0.0,11.2,0.3,Good,14.0,Good,0.044,Good,29.176,Good,7.754365079365079,Good,True,0,0,0,0,0,1,41,Good
2014-09-29,2014,9,Monday,92,85.0,1883,22.152941176470588,9.6,0.0,0.0,9.3,0.4,Good,23.0,Good,0.048,Good,29.176,Good,7.754365079365079,Good,True,0,0,0,0,0,0,44,Good
2014-09-30,2014,9,Tuesday,44,33.0,708,21.454545454545453,10.0,4.5,0.0,7.8,0.3,Good,26.0,Good,0.038,Good,29.176,Good,3.7,Good,True,1,0,0,0,0,0,35,Good
2014-10-01,2014,10,Wednesday,104,84.0,1824,21.714285714285715,6.3,0.6,0.0,13.2,0.3,Good,18.0,Good,0.038,Good,9.0,Good,2.2,Good,False,0,1,0,0,0,0,35,Good
2014-10-02,2014,10,Thursday,57,49.0,1394,28.448979591836736,6.7,0.0,0.0,8.6,0.4,Good,27.0,Good,0.04,Good,11.0,Good,2.7,Good,False,0,0,1,0,0,0,37,Good
2014-10-03,2014,10,Friday,13,13.0,276,21.23076923076923,8.6,0.0,0.0,7.6,0.5,Good,34.0,Good,0.04,Good,25.241935483870968,Good,4.4,Good,True,0,0,0,1,0,0,37,Good
2014-10-06,2014,10,Monday,60,39.0,840,21.53846153846154,10.8,0.0,0.0,8.2,0.7,Good,33.0,Good,0.038,Good,15.0,Good,4.8,Good,False,0,0,0,0,0,0,35,Good
2014-10-07,2014,10,Tuesday,70,58.0,1388,23.93103448275862,10.7,0.0,0.0,8.5,0.6,Good,30.0,Good,0.038,Good,20.0,Good,5.1,Good,False,1,0,0,0,0,0,35,Good
2014-10-08,2014,10,Wednesday,49,44.0,939,21.34090909090909,12.7,0.0,0.0,11.0,0.7,Good,27.0,Good,0.036,Good,32.0,Good,5.9,Good,False,0,1,0,0,0,0,33,Good
2014-10-09,2014,10,Thursday,60,53.0,1191,22.471698113207548,11.7,0.0,0.0,11.3,0.7,Good,40.0,Good,0.043,Good,21.0,Good,7.5,Good,False,0,0,1,0,0,0,40,Good
2014-10-10,2014,10,Friday,35,34.0,881,25.91176470588235,9.1,0.0,0.0,7.9,0.6,Good,42.0,Good,0.049,Good,42.0,Good,7.6,Good,False,0,0,0,1,0,0,45,Good
2014-10-12,2014,10,Sunday,100,92.0,3442,37.41304347826087,6.7,1.4,0.0,20.7,0.7,Good,20.0,Good,0.037,Good,25.241935483870968,Good,3.1,Good,True,0,0,0,0,0,1,34,Good
2014-10-13,2014,10,Monday,37,36.0,868,24.11111111111111,2.4,0.0,0.0,7.4,0.4,Good,28.0,Good,0.036,Good,25.241935483870968,Good,3.5,Good,True,0,0,0,0,0,0,33,Good
2014-10-14,2014,10,Tuesday,32,25.0,584,23.36,5.2,0.0,0.0,16.2,0.4,Good,33.0,Good,0.016,Good,25.241935483870968,Good,4.7,Good,True,1,0,0,0,0,0,31,Good
2014-10-15,2014,10,Wednesday,41,34.0,795,23.38235294117647,5.5,0.0,0.0,23.0,0.411913357400722,Good,24.401083032490977,Good,0.0367328519855595,Good,25.241935483870968,Good,6.2,Good,True,0,1,0,0,0,0,33,Good
2014-10-16,2014,10,Thursday,77,66.0,1597,24.196969696969692,9.2,0.0,0.0,8.3,0.411913357400722,Good,24.401083032490977,Good,0.009,Good,25.241935483870968,Good,6.3,Good,True,0,0,1,0,0,0,26,Good
2014-10-17,2014,10,Friday,23,15.0,473,31.53333333333333,9.3,0.0,0.0,5.6,0.7,Good,39.0,Good,0.039,Good,25.241935483870968,Good,6.5,Good,True,0,0,0,1,0,0,37,Good
2014-10-19,2014,10,Sunday,43,39.0,1167,29.923076923076923,8.7,0.0,0.0,7.6,0.7,Good,39.0,Good,0.046,Good,25.241935483870968,Good,5.6,Good,True,0,0,0,0,0,1,43,Good
2014-10-20,2014,10,Monday,54,46.0,1127,24.5,7.2,0.0,0.0,12.3,0.5,Good,25.0,Good,0.038,Good,25.241935483870968,Good,4.3,Good,True,0,0,0,0,0,0,35,Good
2014-10-21,2014,10,Tuesday,30,21.0,436,20.761904761904763,7.7,1.0,0.0,17.7,0.5,Good,41.0,Good,0.038,Good,25.241935483870968,Good,4.4,Good,True,1,0,0,0,0,0,39,Good
2014-10-22,2014,10,Wednesday,64,56.0,1569,28.017857142857142,3.9,0.0,0.0,8.2,0.6,Good,38.0,Good,0.038,Good,25.241935483870968,Good,3.7,Good,True,0,1,0,0,0,0,36,Good
2014-10-23,2014,10,Thursday,71,65.0,1393,21.43076923076923,4.5,0.0,0.0,12.6,0.8,Good,32.0,Good,0.033,Good,25.241935483870968,Good,4.8,Good,True,0,0,1,0,0,0,31,Good
2014-10-24,2014,10,Friday,38,35.0,806,23.02857142857143,7.2,0.0,0.0,15.5,0.8,Good,31.0,Good,0.037,Good,25.241935483870968,Good,5.3,Good,True,0,0,0,1,0,0,34,Good
2014-10-26,2014,10,Sunday,98,97.0,2168,22.350515463917525,6.2,0.1,0.0,14.5,0.4,Good,9.0,Good,0.045,Good,25.241935483870968,Good,7.6,Good,True,0,0,0,0,0,1,42,Good
2014-10-27,2014,10,Monday,74,55.0,1407,25.581818181818186,4.4,0.0,0.0,9.7,0.5,Good,30.0,Good,0.041,Good,25.241935483870968,Good,2.5,Good,True,0,0,0,0,0,0,38,Good
2014-10-28,2014,10,Tuesday,94,55.0,1329,24.163636363636364,3.7,0.0,0.0,6.0,0.7,Good,34.0,Good,0.033,Good,25.241935483870968,Good,3.9,Good,True,1,0,0,0,0,0,32,Good
2014-10-29,2014,10,Wednesday,52,44.0,1611,36.61363636363637,5.2,0.0,0.0,6.9,0.9,Good,39.0,Good,0.025,Good,25.241935483870968,Good,5.1,Good,True,0,1,0,0,0,0,37,Good
2014-10-30,2014,10,Thursday,43,33.0,735,22.272727272727277,4.8,0.0,0.0,9.2,1.0,Good,37.0,Good,0.028,Good,25.241935483870968,Good,5.3,Good,True,0,0,1,0,0,0,35,Good
2014-10-31,2014,10,Friday,26,20.0,425,21.25,3.3,0.0,0.0,21.2,1.0,Good,45.0,Good,0.042,Good,25.241935483870968,Good,5.3,Good,True,0,0,0,1,0,0,42,Good
2014-11-01,2014,11,Saturday,3,3.0,80,26.666666666666668,5.7,0.2,0.0,32.3,0.5,Good,8.0,Good,0.042,Good,21.95689655172414,Good,5.7,Good,True,0,0,0,0,1,0,39,Good
2014-11-02,2014,11,Sunday,124,122.0,3910,32.049180327868854,2.0,1.7,0.21,17.6,0.3,Good,7.0,Good,0.037,Good,15.0,Good,1.2,Good,False,0,0,0,0,0,1,34,Good
2014-11-03,2014,11,Monday,65,41.0,1264,30.82926829268293,1.3,0.8,1.19,12.3,0.6,Good,32.0,Good,0.03,Good,18.0,Good,3.1,Good,False,0,0,0,0,0,0,30,Good
2014-11-04,2014,11,Tuesday,53,51.0,1178,23.098039215686278,-1.9,0.0,0.0,7.1,0.8,Good,39.0,Good,0.03,Good,20.0,Good,6.3,Good,False,1,0,0,0,0,0,37,Good
2014-11-05,2014,11,Wednesday,69,63.0,1425,22.61904761904762,2.9,0.0,0.0,9.7,0.9,Good,38.0,Good,0.031,Good,15.0,Good,6.2,Good,False,0,1,0,0,0,0,36,Good
2014-11-06,2014,11,Thursday,21,16.0,343,21.4375,1.7,0.0,0.0,8.4,1.1,Good,38.0,Good,0.028,Good,11.0,Good,7.1,Good,False,0,0,1,0,0,0,36,Good
2014-11-07,2014,11,Friday,32,23.0,454,19.73913043478261,5.9,0.0,0.0,10.4,1.1,Good,33.0,Good,0.013,Good,33.0,Good,6.0,Good,False,0,0,0,1,0,0,31,Good
2014-11-08,2014,11,Saturday,1,1.0,20,20.0,3.5,0.0,0.0,6.0,1.0,Good,36.0,Good,0.036,Good,7.0,Good,6.5,Good,False,0,0,0,0,1,0,34,Good
2014-11-09,2014,11,Sunday,80,77.0,2051,26.63636363636364,4.7,0.0,0.0,12.2,1.0,Good,27.0,Good,0.036,Good,24.0,Good,2.9,Good,False,0,0,0,0,0,1,33,Good
2014-11-10,2014,11,Monday,65,58.0,1267,21.844827586206897,2.9,1.5,0.0,17.7,0.8,Good,34.0,Good,0.042,Good,12.0,Good,2.6,Good,False,0,0,0,0,0,0,39,Good
2014-11-11,2014,11,Tuesday,102,89.0,2082,23.39325842696629,0.1,0.0,0.0,14.5,0.8,Good,35.0,Good,0.027,Good,21.95689655172414,Good,4.0,Good,True,1,0,0,0,0,0,33,Good
