Citation,License Plate/Vin,Fine,Issued,CitationText,Unpaid,Officer,Residence,IssuedDate,IssuedTime
P1-00244,UT 986UVT,0.0,"Jul 06, 2010 10:26 AM",,False,1,UT,2010-07-06,10:26 AM
P1-00245,UT A606EB,30.0,"Jul 06, 2010 10:28 AM",,False,1,UT,2010-07-06,10:28 AM
P1-00246,UT B180CR,30.0,"Jul 06, 2010 10:34 AM",,False,1,UT,2010-07-06,10:34 AM
P1-00247,UT Z838NA,0.0,"Jul 06, 2010 01:17 PM",,False,1,UT,2010-07-06,01:17 PM
P1-00248,UT Z384PS,30.0,"Jul 06, 2010 01:48 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2010-07-06,01:48 PM
P1-00249,UT TEST3,0.0,"Jul 07, 2010 07:52 AM",,False,1,UT,2010-07-07,07:52 AM
P1-00250,UT Z811PG,20.0,"Jul 07, 2010 09:50 AM",,False,1,UT,2010-07-07,09:50 AM
P1-00252,UT Z994CB,20.0,"Jul 07, 2010 10:06 AM",,False,1,UT,2010-07-07,10:06 AM
P1-00253,UT Z584TR,30.0,"Jul 07, 2010 10:09 AM",,False,1,UT,2010-07-07,10:09 AM
P1-00254,UT 189UGP,0.0,"Jul 07, 2010 10:20 AM",,False,1,UT,2010-07-07,10:20 AM
P1-00255,UT Z45LD,20.0,"Jul 07, 2010 10:31 AM",,False,1,UT,2010-07-07,10:31 AM
P1-00256,CA 4YWN836,0.0,"Jul 07, 2010 11:04 AM",,False,1,CA,2010-07-07,11:04 AM
P1-00257,UT A908ZJ,30.0,"Jul 07, 2010 11:08 AM",,False,1,UT,2010-07-07,11:08 AM
P1-00258,UT B981AS,20.0,"Jul 07, 2010 11:29 AM",,False,1,UT,2010-07-07,11:29 AM
P1-00261,UT B579DW,0.0,"Jul 08, 2010 02:40 PM",,False,1,UT,2010-07-08,02:40 PM
P1-00262,UT A586CN,30.0,"Jul 08, 2010 02:43 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2010-07-08,02:43 PM
P1-00263,UT B789D,30.0,"Jul 08, 2010 02:44 PM",,False,1,UT,2010-07-08,02:44 PM
P1-00264,UT A053FP,30.0,"Jul 08, 2010 02:46 PM",,False,1,UT,2010-07-08,02:46 PM
P1-00265,WA 139TGI,20.0,"Jul 08, 2010 02:48 PM",,False,1,WA,2010-07-08,02:48 PM
P1-00266,UT Z430VC,0.0,"Jul 08, 2010 02:55 PM",,False,1,UT,2010-07-08,02:55 PM
P1-00269,UT A965TA,20.0,"Jul 09, 2010 08:27 AM",,False,1,UT,2010-07-09,08:27 AM
P1-00270,UT B327JM,30.0,"Jul 09, 2010 09:07 AM",,False,1,UT,2010-07-09,09:07 AM
P1-00271,AZ AAR0824,17.0,"Jul 09, 2010 10:09 AM",,False,1,AZ,2010-07-09,10:09 AM
P1-00272,UT Z249UB,0.0,"Jul 09, 2010 10:11 AM",,False,1,UT,2010-07-09,10:11 AM
P1-00273,UT A949S,0.0,"Jul 09, 2010 10:14 AM",,False,1,UT,2010-07-09,10:14 AM
P1-00274,MN NLF895,0.0,"Jul 09, 2010 10:17 AM",,False,1,MN,2010-07-09,10:17 AM
P1-00275,UT A81TD,30.0,"Jul 09, 2010 10:23 AM",,False,1,UT,2010-07-09,10:23 AM
P1-00276,UT 740MJJ,10.0,"Jul 09, 2010 10:24 AM",,False,1,UT,2010-07-09,10:24 AM
P1-00277,UT 876WHL,0.0,"Jul 09, 2010 10:25 AM",,False,1,UT,2010-07-09,10:25 AM
P1-00278,UT 361YSH,30.0,"Jul 09, 2010 10:28 AM",,False,1,UT,2010-07-09,10:28 AM
P1-00279,UT Z500KS,0.0,"Jul 09, 2010 10:30 AM",,False,1,UT,2010-07-09,10:30 AM
P1-00280,UT B109MR,0.0,"Jul 09, 2010 10:31 AM",,False,1,UT,2010-07-09,10:31 AM
P1-00281,AZ AGN0106,0.0,"Jul 09, 2010 10:35 AM",,False,1,AZ,2010-07-09,10:35 AM
P1-00282,UT TEST3,0.0,"Jul 12, 2010 11:29 AM",,False,1,UT,2010-07-12,11:29 AM
P1-00283,UT Z301UJ,0.0,"Jul 12, 2010 11:47 AM",,False,1,UT,2010-07-12,11:47 AM
P1-00284,UT A633UF,0.0,"Jul 12, 2010 11:50 AM",,False,1,UT,2010-07-12,11:50 AM
P1-00285,UT Z628LJ,50.0,"Jul 12, 2010 11:59 AM",,False,1,UT,2010-07-12,11:59 AM
P1-00286,UT B610EK,0.0,"Jul 12, 2010 12:30 PM",,False,1,UT,2010-07-12,12:30 PM
P1-00287,CA 6EJX839,30.0,"Jul 12, 2010 12:34 PM",APPEAL TIME LIMIT EXPIRED,True,1,CA,2010-07-12,12:34 PM
P1-00288,UT B032BX,30.0,"Jul 15, 2010 09:07 AM",,False,1,UT,2010-07-15,09:07 AM
P1-00289,UT Z155XB,0.0,"Jul 15, 2010 09:46 AM",,False,1,UT,2010-07-15,09:46 AM
P1-00290,UT A50WD,0.0,"Jul 15, 2010 10:02 AM",,False,1,UT,2010-07-15,10:02 AM
P1-00291,UT TEST3,0.0,"Jul 20, 2010 07:41 AM",,False,1,UT,2010-07-20,07:41 AM
P1-00292,CO 798SVD,30.0,"Jul 21, 2010 11:15 AM",,False,1,CO,2010-07-21,11:15 AM
P1-00293,UT 736PCX,30.0,"Jul 21, 2010 11:20 AM",,False,1,UT,2010-07-21,11:20 AM
P1-00294,UT 2758027,30.0,"Jul 21, 2010 11:23 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2010-07-21,11:23 AM
P1-00296,CO 561HSP,0.0,"Jul 22, 2010 08:19 AM",,False,1,CO,2010-07-22,08:19 AM
P1-00297,ID 1F36859,20.0,"Jul 22, 2010 08:28 AM",,False,1,ID,2010-07-22,08:28 AM
P1-00298,OR 609EED,7.0,"Jul 22, 2010 08:33 AM",,False,1,OR,2010-07-22,08:33 AM
P1-00299,NV 367VUY,30.0,"Jul 22, 2010 08:40 AM",APPEAL TIME LIMIT EXPIRED,True,1,NV,2010-07-22,08:40 AM
P1-00300,UT B372GB,0.0,"Jul 22, 2010 09:02 AM",,False,1,UT,2010-07-22,09:02 AM
P1-00301,UT 067YJL,20.0,"Jul 22, 2010 09:05 AM",,False,1,UT,2010-07-22,09:05 AM
P1-00302,UT 834UGS,20.0,"Jul 22, 2010 09:08 AM",,False,1,UT,2010-07-22,09:08 AM
P1-00303,UT Z433SH,10.0,"Jul 22, 2010 09:09 AM",,False,1,UT,2010-07-22,09:09 AM
P1-00304,UT A601US,7.0,"Jul 22, 2010 09:11 AM",,False,1,UT,2010-07-22,09:11 AM
P1-00305,ID 2CDY805,0.0,"Jul 22, 2010 09:15 AM",,False,1,ID,2010-07-22,09:15 AM
P1-00306,UT A129JG,30.0,"Jul 22, 2010 09:20 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2010-07-22,09:20 AM
P1-00307,UT 720WYE,0.0,"Jul 22, 2010 10:01 AM",,False,1,UT,2010-07-22,10:01 AM
P1-00308,UT 407ZKX,0.0,"Jul 22, 2010 10:03 AM",,False,1,UT,2010-07-22,10:03 AM
P1-00309,UT 459BTB,0.0,"Jul 22, 2010 10:04 AM",,False,1,UT,2010-07-22,10:04 AM
P1-00310,UT 520MCN,0.0,"Jul 26, 2010 12:40 PM",,False,1,UT,2010-07-26,12:40 PM
P1-00311,UT B151LU,20.0,"Jul 26, 2010 12:48 PM",,False,1,UT,2010-07-26,12:48 PM
P1-00312,UT 390UEU,0.0,"Jul 26, 2010 12:53 PM",,False,1,UT,2010-07-26,12:53 PM
P1-00313,UT TEST3,0.0,"Jul 29, 2010 09:41 AM",,False,1,UT,2010-07-29,09:41 AM
P1-00314,UT A004VZ,10.0,"Jul 29, 2010 09:47 AM",,False,1,UT,2010-07-29,09:47 AM
P1-00315,ID 8BAU037,0.0,"Jul 29, 2010 09:51 AM",,False,1,ID,2010-07-29,09:51 AM
P1-00316,UT B127JC,20.0,"Jul 29, 2010 10:22 AM",,False,1,UT,2010-07-29,10:22 AM
P1-00317,AZ 739RGX,0.0,"Jul 29, 2010 10:29 AM",,False,1,AZ,2010-07-29,10:29 AM
P1-00318,UT 413UVX,20.0,"Jul 29, 2010 10:33 AM",,False,1,UT,2010-07-29,10:33 AM
P1-00319,UT B633KJ,0.0,"Jul 30, 2010 10:21 AM",,False,1,UT,2010-07-30,10:21 AM
P1-00320,CA 5TJ638,20.0,"Jul 30, 2010 10:24 AM",,False,1,CA,2010-07-30,10:24 AM
P1-00321,UT Z880VK,0.0,"Jul 30, 2010 10:27 AM",,False,1,UT,2010-07-30,10:27 AM
P1-00322,WA 845ZEK,30.0,"Jul 30, 2010 10:32 AM",,False,1,WA,2010-07-30,10:32 AM
P1-00323,UT Z644NK,0.0,"Jul 30, 2010 10:36 AM",,False,1,UT,2010-07-30,10:36 AM
P1-00324,UT AF54862,0.0,"Jul 30, 2010 10:39 AM",,False,1,UT,2010-07-30,10:39 AM
P1-00326,UT 192NKD,30.0,"Aug 02, 2010 08:05 AM",,False,1,UT,2010-08-02,08:05 AM
P1-00327,UT A893SU,0.0,"Aug 02, 2010 09:54 AM",,False,1,UT,2010-08-02,09:54 AM
P1-00328,UT Z546ST,20.0,"Aug 02, 2010 10:08 AM",,False,1,UT,2010-08-02,10:08 AM
P1-00329,UT A893SU,16.0,"Aug 02, 2010 10:22 AM",,False,1,UT,2010-08-02,10:22 AM
P1-00330,GA 971HSW,20.0,"Aug 02, 2010 10:33 AM",,False,1,GA,2010-08-02,10:33 AM
P1-00331,CA 3POX919,30.0,"Aug 02, 2010 10:40 AM",,False,1,CA,2010-08-02,10:40 AM
P1-00332,UT 318YJM,30.0,"Aug 02, 2010 12:07 PM",,False,1,UT,2010-08-02,12:07 PM
P1-00333,AZ 117SPX,0.0,"Aug 02, 2010 01:25 PM",,False,1,AZ,2010-08-02,01:25 PM
P1-00334,UT 6JZV551,0.0,"Aug 02, 2010 02:17 PM",,False,1,UT,2010-08-02,02:17 PM
P1-00336,AL 50A76C9,0.0,"Aug 03, 2010 11:08 AM",,False,1,AL,2010-08-03,11:08 AM
P1-00337,AL 50A76C9,10.0,"Aug 03, 2010 11:12 AM",,False,1,AL,2010-08-03,11:12 AM
P1-00338,UT Z593VK,10.0,"Aug 03, 2010 11:24 AM",,False,1,UT,2010-08-03,11:24 AM
P1-00339,ID 9CBWS,20.0,"Aug 03, 2010 12:36 PM",,False,1,ID,2010-08-03,12:36 PM
P1-00340,UT A95WC,0.0,"Aug 03, 2010 01:18 PM",,False,1,UT,2010-08-03,01:18 PM
P1-00341,CA 4VAA074,6.0,"Aug 03, 2010 01:22 PM",,False,1,CA,2010-08-03,01:22 PM
P1-00342,UT B324KG,0.0,"Aug 03, 2010 01:28 PM",,False,1,UT,2010-08-03,01:28 PM
P1-00343,UT Z005BN,30.0,"Aug 03, 2010 01:31 PM",,False,1,UT,2010-08-03,01:31 PM
P1-00344,UT Z265NF,30.0,"Aug 03, 2010 01:33 PM",,False,1,UT,2010-08-03,01:33 PM
P1-00345,WA 712PHS,20.0,"Aug 04, 2010 01:46 PM",,False,1,WA,2010-08-04,01:46 PM
P1-00346,UT A662DR,0.0,"Aug 04, 2010 02:46 PM",,False,1,UT,2010-08-04,02:46 PM
P1-00347,UT A432Z9,0.0,"Aug 04, 2010 02:58 PM",,False,1,UT,2010-08-04,02:58 PM
P1-00348,UT 286MHS,30.0,"Aug 04, 2010 03:11 PM",,False,1,UT,2010-08-04,03:11 PM
P1-00349,OH EV09LB,30.0,"Aug 04, 2010 03:19 PM",,False,1,OH,2010-08-04,03:19 PM
P1-00351,UT B832FB,30.0,"Aug 06, 2010 09:30 AM",,False,1,UT,2010-08-06,09:30 AM
P1-00352,UT A576XH,30.0,"Aug 06, 2010 09:34 AM",,False,1,UT,2010-08-06,09:34 AM
P1-00353,ID 1BP0540,0.0,"Aug 06, 2010 09:52 AM",,False,1,ID,2010-08-06,09:52 AM
P1-00354,UT TEST,0.0,"Aug 16, 2010 09:29 PM",,False,1,UT,2010-08-16,09:29 PM
P1-00355,UT B896ND,0.0,"Aug 16, 2010 10:51 PM",,False,1,UT,2010-08-16,10:51 PM
P1-00356,CA 6HRT053,35.0,"Aug 17, 2010 12:01 PM",,False,1,CA,2010-08-17,12:01 PM
P1-00357,UT A034XL,50.0,"Aug 17, 2010 12:04 PM",,False,1,UT,2010-08-17,12:04 PM
P1-00358,UT 891USK,50.0,"Aug 17, 2010 12:05 PM",,False,1,UT,2010-08-17,12:05 PM
P1-00359,UT 781LLA,20.0,"Aug 17, 2010 12:07 PM",,False,1,UT,2010-08-17,12:07 PM
P1-00360,UT 052VHL,20.0,"Aug 17, 2010 12:10 PM",,False,1,UT,2010-08-17,12:10 PM
P1-00361,UT Z254GA,50.0,"Aug 17, 2010 12:13 PM",,False,1,UT,2010-08-17,12:13 PM
P1-00362,UT B159KK,50.0,"Aug 17, 2010 12:22 PM",,False,1,UT,2010-08-17,12:22 PM
P1-00363,UT A265XR,20.0,"Aug 17, 2010 12:27 PM",,False,1,UT,2010-08-17,12:27 PM
P1-00364,UT 246LRS,50.0,"Aug 17, 2010 12:32 PM",,False,1,UT,2010-08-17,12:32 PM
P1-00365,UT Z513WB,7.0,"Aug 17, 2010 12:38 PM",,False,1,UT,2010-08-17,12:38 PM
P1-00366,UT 5DXG561,0.0,"Aug 17, 2010 01:31 PM",,False,1,UT,2010-08-17,01:31 PM
P1-00367,UT 277VUY,20.0,"Aug 17, 2010 01:35 PM",,False,1,UT,2010-08-17,01:35 PM
P1-00368,UT 645PMM,20.0,"Aug 17, 2010 01:38 PM",,False,1,UT,2010-08-17,01:38 PM
P1-00369,UT 776MYP,12.0,"Aug 17, 2010 01:40 PM",,False,1,UT,2010-08-17,01:40 PM
P1-00370,UT A165ZG,50.0,"Aug 17, 2010 01:41 PM",,False,1,UT,2010-08-17,01:41 PM
P1-00371,ID 1M50323,20.0,"Aug 17, 2010 01:43 PM",,False,1,ID,2010-08-17,01:43 PM
P1-00372,UT A456BV,50.0,"Aug 17, 2010 01:48 PM",,False,1,UT,2010-08-17,01:48 PM
P1-00373,UT B708CG,7.0,"Aug 17, 2010 03:19 PM",,False,1,UT,2010-08-17,03:19 PM
P1-00374,WA A99663T,10.0,"Aug 17, 2010 03:28 PM",,False,1,WA,2010-08-17,03:28 PM
P1-00375,UT 824NYT,20.0,"Aug 18, 2010 10:31 AM",,False,1,UT,2010-08-18,10:31 AM
P1-00376,UT 451WPJ,20.0,"Aug 18, 2010 11:10 AM",,False,1,UT,2010-08-18,11:10 AM
P1-00377,ID 1AXA515,20.0,"Aug 18, 2010 11:13 AM",APPEAL TIME LIMIT EXPIRED,True,1,ID,2010-08-18,11:13 AM
P1-00378,UT TEST,0.0,"Aug 18, 2010 11:43 AM",,False,1,UT,2010-08-18,11:43 AM
P1-00379,WY 1212817,0.0,"Aug 18, 2010 11:46 AM",,False,1,WY,2010-08-18,11:46 AM
P1-00380,UT A287NK,13.0,"Aug 18, 2010 11:48 AM",,False,1,UT,2010-08-18,11:48 AM
P1-00381,UT Z547KS,0.0,"Aug 18, 2010 11:50 AM",,False,1,UT,2010-08-18,11:50 AM
P1-00382,UT A523WB,0.0,"Aug 18, 2010 12:04 PM",,False,1,UT,2010-08-18,12:04 PM
P1-00383,ID 8BAH292,20.0,"Aug 18, 2010 12:24 PM",,False,1,ID,2010-08-18,12:24 PM
P1-00384,IN 9012,0.0,"Aug 18, 2010 01:17 PM",,False,1,IN,2010-08-18,01:17 PM
P1-00385,IN 9012,50.0,"Aug 18, 2010 01:20 PM",,False,1,IN,2010-08-18,01:20 PM
P1-00386,UT 127UKA,50.0,"Aug 18, 2010 01:21 PM",,False,1,UT,2010-08-18,01:21 PM
P1-00387,UT 419UPG,20.0,"Aug 18, 2010 01:25 PM",,False,1,UT,2010-08-18,01:25 PM
P1-00388,UT 025NTY,20.0,"Aug 18, 2010 01:28 PM",,False,1,UT,2010-08-18,01:28 PM
P1-00389,UT B550FB,20.0,"Aug 18, 2010 01:29 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2010-08-18,01:29 PM
P1-00390,UT A237MR,50.0,"Aug 18, 2010 01:38 PM",,False,1,UT,2010-08-18,01:38 PM
P1-00391,UT 321WEF,50.0,"Aug 18, 2010 01:45 PM",,False,1,UT,2010-08-18,01:45 PM
P1-00392,UT B005NE,0.0,"Aug 18, 2010 01:48 PM",,False,1,UT,2010-08-18,01:48 PM
P1-00393,UT B869AZ,50.0,"Aug 18, 2010 03:28 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2010-08-18,03:28 PM
P1-00394,UT TEST3,0.0,"Aug 19, 2010 06:34 AM",,False,1,UT,2010-08-19,06:34 AM
P1-00395,UT AC31K,7.0,"Aug 19, 2010 08:26 AM",,False,1,UT,2010-08-19,08:26 AM
P1-00396,UT 613PHP,20.0,"Aug 19, 2010 09:08 AM",,False,1,UT,2010-08-19,09:08 AM
P1-00397,MT 700296A,20.0,"Aug 19, 2010 09:10 AM",APPEAL TIME LIMIT EXPIRED,True,1,MT,2010-08-19,09:10 AM
P1-00398,UT 877PBV,20.0,"Aug 19, 2010 09:15 AM",,False,1,UT,2010-08-19,09:15 AM
P1-00399,** 1FMF545401,20.0,"Aug 19, 2010 09:21 AM",APPEAL TIME LIMIT EXPIRED,True,1,**,2010-08-19,09:21 AM
P1-00400,UT 715NXW,0.0,"Aug 19, 2010 09:31 AM",,False,1,UT,2010-08-19,09:31 AM
P1-00401,UT B726KP,0.0,"Aug 19, 2010 10:10 AM",,False,1,UT,2010-08-19,10:10 AM
P1-00402,NV 994UWF,20.0,"Aug 20, 2010 07:58 AM",,False,1,NV,2010-08-20,07:58 AM
P1-00403,UT Z605MV,20.0,"Aug 20, 2010 08:04 AM",,False,1,UT,2010-08-20,08:04 AM
P1-00404,UT 967VRP,28.0,"Aug 20, 2010 09:40 AM",,False,1,UT,2010-08-20,09:40 AM
P1-00405,UT Z821VZ,0.0,"Aug 20, 2010 09:59 AM",,False,1,UT,2010-08-20,09:59 AM
P1-00406,ID 4BB4188,0.0,"Aug 20, 2010 10:01 AM",,False,1,ID,2010-08-20,10:01 AM
P1-00407,UT Z843XA,0.0,"Aug 20, 2010 10:03 AM",,False,1,UT,2010-08-20,10:03 AM
P1-00408,UT Z889WH,20.0,"Aug 20, 2010 10:14 AM",,False,1,UT,2010-08-20,10:14 AM
P1-00409,UT 995NXS,20.0,"Aug 20, 2010 10:16 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2010-08-20,10:16 AM
P1-00410,UT 605WMF,0.0,"Aug 20, 2010 10:19 AM",,False,1,UT,2010-08-20,10:19 AM
P1-00411,CA 5DHS621,20.0,"Aug 20, 2010 10:21 AM",APPEAL TIME LIMIT EXPIRED,True,1,CA,2010-08-20,10:21 AM
P1-00412,NV 518MTU,30.0,"Aug 20, 2010 11:15 AM",,False,1,NV,2010-08-20,11:15 AM
P1-00413,UT B294AU,30.0,"Aug 20, 2010 11:17 AM",,False,1,UT,2010-08-20,11:17 AM
P1-00414,CA 4LYX056,20.0,"Aug 20, 2010 11:20 AM",,False,1,CA,2010-08-20,11:20 AM
P1-00415,CA 4FLM195,12.0,"Aug 20, 2010 11:22 AM",,False,1,CA,2010-08-20,11:22 AM
P1-00416,UT 559VVT,20.0,"Aug 20, 2010 11:24 AM",,False,1,UT,2010-08-20,11:24 AM
P1-00417,UT FAWMAW,30.0,"Aug 20, 2010 11:33 AM",,False,1,UT,2010-08-20,11:33 AM
P1-00418,UT SUN1111,30.0,"Aug 20, 2010 12:48 PM",,False,1,UT,2010-08-20,12:48 PM
P1-00419,CA 6HRT053,0.0,"Aug 20, 2010 12:50 PM",,False,1,CA,2010-08-20,12:50 PM
P1-00420,UT A888WK,30.0,"Aug 20, 2010 12:53 PM",,False,1,UT,2010-08-20,12:53 PM
P1-00421,UT Z613JF,30.0,"Aug 20, 2010 12:55 PM",,False,1,UT,2010-08-20,12:55 PM
P1-00422,UT A48GT,20.0,"Aug 23, 2010 09:59 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2010-08-23,09:59 AM
P1-00423,TX 57KKH7,20.0,"Aug 23, 2010 10:05 AM",,False,1,TX,2010-08-23,10:05 AM
P1-00424,UT 444URJ,20.0,"Aug 23, 2010 01:14 PM",,False,1,UT,2010-08-23,01:14 PM
P1-00425,UT AG43634,20.0,"Aug 23, 2010 01:47 PM",,False,1,UT,2010-08-23,01:47 PM
P1-00426,UT A62UT,20.0,"Aug 23, 2010 01:50 PM",,False,1,UT,2010-08-23,01:50 PM
P1-00427,UT A062DF,20.0,"Aug 23, 2010 02:22 PM",,False,1,UT,2010-08-23,02:22 PM
P1-00428,AZ CHAPRRA,20.0,"Aug 30, 2010 02:42 PM",,False,1,AZ,2010-08-30,02:42 PM
P1-00429,UT A163WB,30.0,"Aug 30, 2010 04:50 PM",,False,1,UT,2010-08-30,04:50 PM
P1-00430,UT 375URG,20.0,"Aug 30, 2010 04:57 PM",,False,1,UT,2010-08-30,04:57 PM
P1-00431,UT B943BW,20.0,"Aug 30, 2010 05:01 PM",,False,1,UT,2010-08-30,05:01 PM
P1-00432,CA 5XHP210,0.0,"Aug 30, 2010 05:03 PM",,False,1,CA,2010-08-30,05:03 PM
P1-00433,UT B828AS,0.0,"Aug 30, 2010 05:12 PM",,False,1,UT,2010-08-30,05:12 PM
P1-00434,GA AYY0866,20.0,"Aug 30, 2010 05:16 PM",,False,1,GA,2010-08-30,05:16 PM
P1-00435,UT B071GY,30.0,"Aug 30, 2010 05:20 PM",,False,1,UT,2010-08-30,05:20 PM
P1-00436,UT B945GW,20.0,"Aug 30, 2010 05:26 PM",,False,1,UT,2010-08-30,05:26 PM
P1-00437,AZ AAP0801,30.0,"Aug 30, 2010 05:29 PM",,False,1,AZ,2010-08-30,05:29 PM
P1-00438,UT B009GX,20.0,"Aug 30, 2010 05:32 PM",,False,1,UT,2010-08-30,05:32 PM
P1-00439,UT 9233S,30.0,"Aug 30, 2010 05:35 PM",,False,1,UT,2010-08-30,05:35 PM
P1-00440,UT 286NMY,0.0,"Aug 30, 2010 05:37 PM",,False,1,UT,2010-08-30,05:37 PM
P1-00441,UT 286NMY,20.0,"Aug 30, 2010 05:38 PM",,False,1,UT,2010-08-30,05:38 PM
P1-00442,UT 320WVP,20.0,"Aug 30, 2010 05:39 PM",,False,1,UT,2010-08-30,05:39 PM
P1-00443,AZ 369YBG,0.0,"Aug 30, 2010 05:54 PM",,False,1,AZ,2010-08-30,05:54 PM
P1-00444,WA 180ZBI,20.0,"Aug 30, 2010 06:22 PM",,False,1,WA,2010-08-30,06:22 PM
P1-00445,UT 919MKW,20.0,"Aug 30, 2010 06:25 PM",,False,1,UT,2010-08-30,06:25 PM
P1-00446,UT TEST3,0.0,"Aug 31, 2010 07:42 AM",,False,1,UT,2010-08-31,07:42 AM
P1-00447,UT Z790BZ,0.0,"Aug 31, 2010 08:00 AM",,False,1,UT,2010-08-31,08:00 AM
P1-00448,WA 264WHU,10.0,"Aug 31, 2010 08:26 AM",,False,1,WA,2010-08-31,08:26 AM
P1-00449,UT A08UT,20.0,"Aug 31, 2010 08:40 AM",,False,1,UT,2010-08-31,08:40 AM
P1-00450,UT 672WM,0.0,"Aug 31, 2010 08:48 AM",,False,1,UT,2010-08-31,08:48 AM
P1-00451,UT Z199UA,0.0,"Aug 31, 2010 09:41 AM",,False,1,UT,2010-08-31,09:41 AM
P1-00452,UT Z352VY,20.0,"Aug 31, 2010 09:43 AM",,False,1,UT,2010-08-31,09:43 AM
P1-00453,UT B089ET,0.0,"Aug 31, 2010 09:45 AM",,False,1,UT,2010-08-31,09:45 AM
P1-00454,UT B832KE,30.0,"Aug 31, 2010 09:48 AM",,False,1,UT,2010-08-31,09:48 AM
P1-00455,UT Z848PT,0.0,"Aug 31, 2010 09:53 AM",,False,1,UT,2010-08-31,09:53 AM
P1-00456,TX 936NBM,20.0,"Aug 31, 2010 09:57 AM",,False,1,TX,2010-08-31,09:57 AM
P1-00457,UT B066EV,0.0,"Aug 31, 2010 10:02 AM",,False,1,UT,2010-08-31,10:02 AM
P1-00458,UT A891NU,30.0,"Aug 31, 2010 10:13 AM",,False,1,UT,2010-08-31,10:13 AM
P1-00459,UT A661BN,0.0,"Aug 31, 2010 10:18 AM",,False,1,UT,2010-08-31,10:18 AM
P1-00460,UT FRIEND2,0.0,"Aug 31, 2010 10:19 AM",,False,1,UT,2010-08-31,10:19 AM
P1-00461,CA 6MZB218,30.0,"Aug 31, 2010 10:21 AM",APPEAL TIME LIMIT EXPIRED,True,1,CA,2010-08-31,10:21 AM
P1-00462,CA 4DTP738,20.0,"Aug 31, 2010 10:24 AM",,False,1,CA,2010-08-31,10:24 AM
P1-00463,UT Z755MG,20.0,"Aug 31, 2010 10:26 AM",,False,1,UT,2010-08-31,10:26 AM
P1-00464,UT 4T1B547958,13.0,"Aug 31, 2010 10:34 AM",,False,1,UT,2010-08-31,10:34 AM
P1-00465,UT 912UMU,0.0,"Aug 31, 2010 10:42 AM",,False,1,UT,2010-08-31,10:42 AM
P1-00466,UT B345BH,0.0,"Aug 31, 2010 10:46 AM",,False,1,UT,2010-08-31,10:46 AM
P1-00467,UT B943MS,20.0,"Aug 31, 2010 10:47 AM",,False,1,UT,2010-08-31,10:47 AM
P1-00468,AZ JS2BLND,20.0,"Aug 31, 2010 10:54 AM",,False,1,AZ,2010-08-31,10:54 AM
P1-00469,UT A163WB,50.0,"Aug 31, 2010 10:59 AM",,False,1,UT,2010-08-31,10:59 AM
P1-00470,UT 299PAA,0.0,"Aug 31, 2010 11:23 AM",,False,1,UT,2010-08-31,11:23 AM
P1-00471,UT 695VTJ,0.0,"Aug 31, 2010 12:25 PM",,False,1,UT,2010-08-31,12:25 PM
P1-00472,ME 3808SB,18.0,"Aug 31, 2010 12:28 PM",,False,1,ME,2010-08-31,12:28 PM
P1-00473,UT B630KJ,0.0,"Aug 31, 2010 12:37 PM",,False,1,UT,2010-08-31,12:37 PM
P1-00474,IL H773872,30.0,"Aug 31, 2010 12:41 PM",,False,1,IL,2010-08-31,12:41 PM
P1-00475,UT 667VWB,30.0,"Aug 31, 2010 12:51 PM",,False,1,UT,2010-08-31,12:51 PM
P1-00476,UT Z207UA,20.0,"Aug 31, 2010 01:00 PM",,False,1,UT,2010-08-31,01:00 PM
P1-00477,UT Z787SS,30.0,"Aug 31, 2010 01:03 PM",,False,1,UT,2010-08-31,01:03 PM
P1-00478,NJ ZGH70B,5.0,"Aug 31, 2010 01:07 PM",,False,1,NJ,2010-08-31,01:07 PM
P1-00479,UT Z104JX,30.0,"Aug 31, 2010 01:11 PM",,False,1,UT,2010-08-31,01:11 PM
P1-00480,UT Z051UA,30.0,"Aug 31, 2010 01:14 PM",,False,1,UT,2010-08-31,01:14 PM
P1-00481,UT 571ULN,20.0,"Aug 31, 2010 01:16 PM",,False,1,UT,2010-08-31,01:16 PM
P1-00482,UT 818XDR,0.0,"Aug 31, 2010 01:19 PM",,False,1,UT,2010-08-31,01:19 PM
P1-00483,UT 452NMG,0.0,"Aug 31, 2010 01:22 PM",,False,1,UT,2010-08-31,01:22 PM
P1-00484,AZ 499YBD,14.0,"Aug 31, 2010 01:31 PM",,False,1,AZ,2010-08-31,01:31 PM
P1-00485,UT 805XNF,0.0,"Aug 31, 2010 01:42 PM",,False,1,UT,2010-08-31,01:42 PM
P1-00486,UT A955YV,0.0,"Aug 31, 2010 01:46 PM",,False,1,UT,2010-08-31,01:46 PM
P1-00487,UT 354PBF,20.0,"Aug 31, 2010 01:48 PM",,False,1,UT,2010-08-31,01:48 PM
P1-00488,UT 482NKM,0.0,"Aug 31, 2010 01:57 PM",,False,1,UT,2010-08-31,01:57 PM
